0,0,39,-17,64,-20,89,10,125,209,164,589,181,322,180,357,176,352,verticalLine
0,0,-3,-5,0,-73,0,-401,-16,-669,-24,-301,-26,-343,-31,-363,-35,-367,verticalLine
0,0,-1,30,1,194,6,636,15,642,15,798,20,538,14,379,12,347,verticalLine
0,0,1,-9,2,-12,-4,-349,-13,-263,-25,-305,-22,-386,-26,-365,-30,-361,verticalLine
0,0,0,45,2,122,6,170,14,225,26,237,35,265,37,290,38,302,verticalLine
0,0,0,0,0,-80,-5,-699,-4,-682,-3,-577,-5,-422,-9,-330,-9,-317,verticalLine
0,0,-4,18,-16,150,-22,688,-16,900,-23,603,-27,371,-27,355,-26,323,verticalLine
0,0,2,-4,1,-29,6,-160,0,-286,-5,-325,-7,-342,-7,-346,-5,-328,verticalLine
0,0,-2,12,-4,35,-5,50,2,944,-1,606,-5,341,-6,339,-6,357,verticalLine
0,0,3,-7,8,-67,14,-76,16,-879,17,-552,11,-337,1,-334,1,-352,verticalLine
0,0,-2,0,-4,31,-3,45,11,903,24,533,32,333,34,328,34,352,verticalLine
0,0,1,3,5,-83,8,-93,0,-1022,-1,-471,-1,-327,-2,-324,-3,-324,verticalLine
0,0,2,54,0,171,1,449,1,333,3,333,11,342,7,344,6,325,verticalLine
0,0,-1,-100,-2,-184,-3,-181,-3,-834,-7,-435,-13,-342,-18,-341,-18,-353,verticalLine
0,0,-2,31,-6,260,3,442,17,349,24,350,25,359,18,359,20,340,verticalLine
0,0,-3,-50,-3,-168,-1,-167,-1,-928,-7,-446,-13,-348,-18,-347,-18,-359,verticalLine
0,0,-1,46,9,151,10,519,16,366,13,363,9,332,8,326,5,325,verticalLine
0,0,0,-36,-2,-222,-11,-217,-13,-235,-12,-273,-10,-299,-13,-313,-23,-335,verticalLine
0,0,6,289,21,487,19,417,14,387,15,180,12,296,20,-175,10,137,verticalLine
0,0,0,-5,-1,-76,-10,-173,-20,-135,-23,-138,-20,-146,-13,-153,-13,-172,verticalLine
0,0,3,1,6,69,6,341,17,586,31,284,33,338,33,353,32,353,verticalLine
0,0,-1,-4,4,-84,0,-321,-3,-485,-3,-271,-1,-317,-4,-346,-9,-337,verticalLine
0,0,0,2,-3,33,0,113,5,257,6,369,3,378,-2,370,-5,345,verticalLine
0,0,5,2,5,-29,3,-194,-2,-294,-7,-351,-9,-363,-7,-356,-7,-345,verticalLine
0,0,2,36,4,116,11,318,16,733,16,774,16,564,13,428,13,359,verticalLine
0,0,-1,0,8,-209,11,-720,1,-715,-7,-655,-14,-509,-17,-408,-17,-358,verticalLine
0,0,0,187,11,335,3,361,-5,354,2,95,-2,165,-9,245,-3,246,verticalLine
0,0,-4,-35,-10,-114,-16,-117,-16,-800,-13,-328,-15,-257,-21,-256,-22,-256,verticalLine
0,0,2,4,2,85,2,290,7,335,16,335,19,354,23,359,23,352,verticalLine
0,0,-2,-54,-4,-141,-6,-147,-6,-1100,1,-445,10,-351,18,-349,18,-349,verticalLine
0,0,0,9,1,61,9,233,20,301,23,315,20,350,21,364,21,364,verticalLine
0,0,0,-16,-1,-76,-3,-92,-11,-1237,-14,-518,-17,-360,-23,-359,-24,-383,verticalLine
0,0,0,9,-8,98,-14,367,-10,342,-2,345,-6,364,-13,365,-13,365,verticalLine
0,0,-1,-29,-5,-108,-13,-122,-27,-1315,-26,-480,-23,-363,-22,-362,-22,-356,verticalLine
0,0,2,9,-1,44,-10,55,-11,787,-8,633,-8,355,-11,351,-11,375,verticalLine
0,0,0,-1,2,-35,7,-118,7,-246,3,-367,0,-367,2,-363,4,-331,verticalLine
0,0,3,9,2,61,1,189,6,278,14,299,12,341,5,352,1,352,verticalLine
0,0,1,0,13,-147,12,-401,3,-362,4,-356,9,-367,10,-371,10,-371,verticalLine
0,0,1,3,-2,97,6,99,9,235,15,439,25,308,23,329,21,336,verticalLine
0,0,0,-3,-6,-62,-14,-180,-19,-288,-20,-345,-16,-375,-15,-404,-16,-367,verticalLine
0,0,-4,12,-10,114,1,352,13,540,20,284,21,343,18,383,17,354,verticalLine
0,0,-2,-117,-9,-466,-18,-722,-26,-654,-27,-484,-27,-409,-26,-378,-26,-344,verticalLine
0,0,-1,30,-15,176,-19,486,-12,627,-4,724,-1,622,-5,439,-5,364,verticalLine
0,0,0,0,2,-47,1,-185,0,-289,1,-356,3,-376,1,-360,0,-342,verticalLine
0,0,-6,116,-1,417,6,531,21,800,25,647,24,441,19,393,20,345,verticalLine
0,0,0,-43,-6,-350,-18,-804,-27,-600,-35,-582,-31,-440,-30,-359,-30,-333,verticalLine
0,0,0,6,-2,105,7,422,19,678,28,683,31,569,29,392,30,338,verticalLine
0,0,-2,-2,-3,-85,-4,-205,-2,-297,4,-346,8,-368,5,-370,3,-336,verticalLine
0,0,0,20,1,154,11,372,17,627,18,322,15,331,11,315,9,301,verticalLine
0,0,1,18,-3,-273,-18,-813,-29,-762,-33,-461,-27,-407,-24,-352,-23,-328,verticalLine
0,0,0,5,-5,48,-3,193,-1,319,1,373,-1,376,-1,389,-2,379,verticalLine
0,0,1,-19,13,-212,14,-698,14,-769,15,-798,20,-496,26,-443,30,-389,verticalLine
0,0,-1,55,-8,185,-4,683,3,381,-2,374,1,246,0,348,6,333,verticalLine
0,0,-1,-7,-4,-86,-7,-96,-7,-1013,-2,-504,1,-338,2,-336,-1,-348,verticalLine
0,0,1,6,-1,44,-7,65,-9,1301,-8,583,-7,366,-8,365,-11,365,verticalLine
0,0,0,-7,-1,-142,-4,-149,-9,-1228,-4,-471,-3,-368,-6,-367,-6,-367,verticalLine
0,0,-2,50,-7,169,-10,173,2,1205,6,449,5,374,1,373,-1,373,verticalLine
0,0,5,-32,7,-134,5,-142,-3,-1198,-5,-505,-8,-372,-12,-371,-15,-359,verticalLine
0,0,0,16,-2,21,-8,494,-9,312,-6,291,-5,497,-4,358,-5,375,verticalLine
0,0,-2,0,0,-105,4,-115,4,-1171,10,-553,12,-365,7,-364,5,-358,verticalLine
0,0,0,12,-5,90,-11,108,4,1434,12,480,13,366,9,365,9,353,verticalLine
0,0,-2,-19,0,-140,3,-142,-1,-945,-3,-518,-6,-358,-9,-357,-9,-369,verticalLine
0,0,-3,22,-4,70,3,264,17,304,28,316,27,347,20,363,20,363,verticalLine
0,0,0,0,4,-215,1,-837,-9,-747,-12,-732,-8,-497,-10,-389,-10,-368,verticalLine
0,0,2,21,8,53,17,62,29,752,43,581,55,374,65,366,65,366,verticalLine
0,0,0,0,-10,-111,-43,-655,-79,-759,-97,-636,-106,-464,-111,-340,-113,-306,verticalLine
0,0,1,22,4,117,7,245,10,271,12,280,8,304,7,311,6,317,verticalLine
0,0,0,0,16,-138,39,-310,59,-303,76,-315,83,-341,81,-348,78,-342,verticalLine
0,0,1,18,-4,107,-10,430,-31,681,-53,765,-60,475,-54,341,-53,328,verticalLine
0,0,-1,-14,-7,-191,-19,-317,-29,-294,-30,-300,-24,-318,-17,-324,-16,-306,verticalLine
