0,0,22,3,71,161,125,243,197,215,240,-6,247,4,240,-2,234,3,u
0,0,10,228,-11,328,-152,8,-186,41,-199,26,-194,110,-177,113,-189,86,u
0,0,8,29,38,210,98,251,160,-102,181,64,188,-24,188,-34,185,-32,u
0,0,0,12,-3,194,-38,350,-109,154,-183,138,-214,7,-216,-66,-218,-25,u
0,0,1,8,17,185,60,433,141,126,203,118,218,-24,220,-41,219,-43,u
0,0,-2,8,-6,178,-39,473,-115,226,-170,187,-204,47,-209,16,-211,35,u
0,0,1,4,12,137,42,493,128,304,193,174,212,-25,217,-73,216,-39,u
0,0,-2,47,4,163,-52,360,-144,177,-186,141,-203,-19,-208,28,-209,9,u
0,0,1,57,19,139,104,379,184,210,216,137,223,-150,216,-36,209,-51,u
0,0,1,24,8,842,-11,325,-130,173,-197,140,-219,-216,-221,23,-221,12,u
0,0,1,10,15,234,59,446,174,319,217,216,225,21,226,-63,223,-22,u
0,0,0,1,0,105,-8,563,-82,526,-181,222,-211,46,-211,-34,-209,46,u
0,0,-2,5,20,239,93,368,185,45,214,100,218,-44,216,-69,216,-54,u
0,0,-1,7,0,132,-19,294,-103,247,-189,34,-224,-119,-227,-48,-225,29,u
0,0,-2,30,12,586,61,724,147,-196,163,-340,155,-265,149,24,149,2,u
0,0,-1,6,0,105,-8,679,-79,487,-148,-335,-167,-432,-170,-110,-171,-7,u
0,0,-1,-1,10,52,68,185,162,128,219,-88,230,-160,227,-79,222,-44,u
0,0,2,7,2,159,-24,99,-81,73,-122,-81,-144,14,-151,-6,-152,5,u
0,0,-3,7,7,80,64,202,127,135,150,-19,154,-84,152,-7,149,4,u
0,0,0,11,-2,316,-26,175,-120,112,-172,-70,-184,34,-186,12,-190,10,u
0,0,4,67,24,298,79,450,160,11,202,-239,214,-178,218,-136,218,-38,u
0,0,0,1,-10,34,-55,105,-127,98,-198,40,-236,-12,-244,-24,-242,10,u
0,0,-1,1,10,60,77,211,188,43,230,37,240,-25,241,-38,241,-27,u
0,0,0,15,-3,188,-36,367,-111,27,-149,127,-163,4,-164,-15,-166,8,u
0,0,0,56,9,376,76,272,152,203,169,142,170,40,167,-14,161,-23,u
0,0,2,37,5,156,3,200,-47,381,-112,113,-146,65,-160,45,-164,17,u
0,0,0,30,6,133,42,497,114,164,150,-230,160,-206,162,-97,163,-17,u
0,0,-4,9,-7,120,-33,313,-94,119,-161,117,-182,31,-185,-29,-183,-9,u
0,0,0,42,3,282,45,474,106,53,131,-324,140,-218,141,-46,142,-17,u
0,0,-2,1,3,52,-6,184,-57,180,-103,-17,-117,-135,-124,-54,-127,23,u
0,0,0,9,4,95,15,254,54,175,115,108,149,35,162,-23,161,-36,u
0,0,-2,1,-6,159,-19,172,-75,204,-135,-107,-162,70,-168,7,-169,14,u
0,0,3,41,40,371,116,194,156,70,166,-182,165,-4,159,-5,157,4,u
0,0,6,33,8,151,-19,322,-89,88,-158,106,-190,15,-199,-22,-199,6,u
0,0,2,2,12,41,57,162,136,161,189,-4,203,-123,206,-74,206,-11,u
0,0,-3,0,-4,41,-16,169,-75,179,-151,-37,-191,-84,-206,-22,-207,0,u
0,0,2,13,14,428,53,222,148,165,182,-259,167,3,153,-20,151,-31,u
0,0,10,65,28,793,-28,259,-96,-5,-131,44,-142,-52,-143,34,-140,21,u
0,0,5,44,24,447,58,223,137,97,167,-305,160,-24,160,-30,166,-29,u
0,0,3,226,5,778,-29,709,-91,174,-140,-266,-164,-378,-167,-171,-167,9,u
0,0,-1,4,11,203,66,403,159,101,198,114,199,-35,197,-69,194,-48,u
0,0,1,34,-2,521,-69,279,-160,171,-211,-124,-207,85,-204,72,-202,82,u
0,0,24,25,48,49,71,276,105,226,180,199,230,-82,242,38,239,43,u
0,0,0,349,-13,461,-56,159,-103,-98,-130,-117,-141,-114,-141,-13,-139,35,u
0,0,21,124,51,56,93,-141,114,-70,123,-60,121,-89,120,-67,120,-45,u
0,0,-7,228,-26,105,-59,97,-98,-107,-126,-139,-142,-34,-146,-31,-146,-49,u
0,0,15,259,45,119,86,108,126,-204,137,-141,140,-28,139,-26,139,-44,u
0,0,-9,130,-26,64,-71,42,-101,-33,-120,-22,-123,-126,-124,-54,-124,-43,u
0,0,15,396,44,159,87,15,120,-24,127,-26,126,-38,125,-42,125,-42,u
0,0,0,183,-4,477,-46,323,-94,-21,-128,-334,-138,-267,-137,-108,-135,-39,u
0,0,0,19,14,90,82,139,130,40,131,-13,127,-14,126,44,128,-3,u
0,0,2,166,0,315,-27,158,-69,76,-103,60,-120,33,-123,14,-122,1,u
0,0,16,296,45,96,82,88,116,-254,127,-143,130,-39,130,-36,130,-36,u
0,0,-27,306,-69,61,-113,-26,-143,-34,-153,-37,-152,-47,-151,-51,-152,-64,u
0,0,1,104,9,341,20,370,89,149,141,-152,156,-325,159,-153,160,-39,u
0,0,-9,551,-47,359,-104,66,-147,-116,-162,-210,-163,-130,-162,-28,-163,-16,u
0,0,0,110,6,238,19,360,76,214,113,-130,117,-220,116,-73,116,-4,u
0,0,-6,225,-31,137,-67,56,-98,24,-116,17,-120,3,-119,-8,-119,-27,u
0,0,-3,-39,-1,-16,17,92,71,73,126,-73,138,-142,141,-152,143,-87,u
0,0,-5,301,-30,176,-69,60,-108,11,-133,2,-138,-16,-136,-23,-136,-23,u
