0,0,75,166,84,72,146,311,133,261,54,210,3,-14,-9,44,-1,49,♥
0,0,2,-403,65,-24,46,10,74,-164,118,19,89,190,40,85,22,44,♥
0,0,-42,-346,32,-87,39,79,50,-192,103,-114,102,200,33,90,18,10,♥
0,0,-28,-140,21,-100,4,-167,59,-117,68,-49,60,30,59,25,46,37,♥
0,0,-23,-25,-66,-147,-5,-126,14,-128,78,-151,101,48,62,142,46,60,♥
0,0,-70,-309,-9,-99,15,-70,22,-151,85,-152,74,-75,32,20,30,34,♥
0,0,-64,-63,-68,-166,-5,-107,5,-158,69,-162,53,123,11,51,19,17,♥
0,0,-97,-121,-17,-166,24,-81,37,-170,81,-145,57,135,20,124,15,38,♥
0,0,-43,-295,-80,-453,11,6,-29,-13,-9,-308,59,-16,40,236,13,-1,♥
0,0,-53,-279,-14,-158,10,-119,26,-287,76,-186,72,2,34,36,21,50,♥
0,0,-44,-290,13,-83,19,-54,46,-437,76,-185,50,-17,13,8,13,0,♥
0,0,-61,-550,-69,-375,-22,92,-11,-234,58,-426,76,315,44,209,32,35,♥
0,0,-96,-528,8,-18,22,71,32,-287,85,-246,82,270,14,135,-6,3,♥
0,0,-17,-192,49,-116,26,-109,83,-144,130,-129,62,129,-3,23,-5,23,♥
0,0,-44,-274,-4,-174,20,-138,17,-308,77,-179,89,-37,40,10,44,30,♥
0,0,-64,-314,-78,-354,-3,-39,-20,-282,47,-265,81,284,28,149,25,32,♥
0,0,-75,-56,-86,-185,-23,-111,-25,-118,8,-246,58,101,20,93,7,15,♥
0,0,-37,-102,34,-220,60,-127,58,-156,148,-225,187,26,105,123,64,-18,♥
0,0,-24,25,-56,140,-63,23,-63,23,-63,23,-63,23,-63,23,-63,23,♥
0,0,-30,-300,-16,-572,44,12,11,-68,51,-434,79,104,26,211,8,-11,♥
0,0,-44,-251,23,-98,26,-85,45,-138,95,-146,82,-56,24,4,15,0,♥
0,0,-17,-225,52,-138,50,-11,70,-147,115,-149,92,88,31,5,23,8,♥
0,0,-35,-289,28,-151,50,-101,83,-352,132,-148,129,-26,74,13,58,45,♥
0,0,-67,-348,-30,-195,12,-44,5,-120,65,-143,98,-90,52,17,33,31,♥
0,0,-82,-501,-20,-245,10,100,-11,-126,47,-293,74,269,22,94,4,8,♥
0,0,-59,-276,4,-76,14,-72,34,-149,106,-132,76,-50,-18,-12,-45,-7,♥
0,0,-11,-529,62,-65,33,-28,78,-228,136,40,79,174,45,44,41,20,♥
0,0,-51,-88,-29,-184,6,-122,-9,-114,71,-164,106,116,46,39,35,-9,♥
0,0,-43,-228,14,-95,34,-66,42,-344,113,-118,123,9,60,38,45,70,♥
0,0,-52,-330,18,-45,5,-66,22,-142,72,-153,78,-77,14,11,14,18,♥
0,0,-53,-551,15,-23,18,-18,46,-429,121,58,72,231,48,43,40,21,♥
0,0,-39,-276,6,-89,1,-79,35,-318,106,-27,92,4,48,32,37,39,♥
0,0,-53,-511,5,47,-19,-105,32,-391,80,60,31,159,26,27,24,-2,♥
0,0,-44,-319,14,-34,7,-73,24,-146,77,-147,71,-74,17,-4,12,13,♥
0,0,-56,-326,-8,-154,35,-35,27,-118,72,-125,69,-47,8,-1,0,-5,♥
0,0,7,-179,75,-59,56,-44,76,-211,127,14,84,23,32,34,31,46,♥
0,0,-35,-238,24,-142,33,-105,28,-231,91,-120,85,-26,26,10,29,13,♥
0,0,-37,-158,21,-126,32,-12,28,-112,72,-133,99,49,49,-1,26,31,♥
